,date,side,vwap,amt
260,2023-11-09 00:00:00+00:00,buy,1997.8377953541499,1345154.59150564
261,2023-11-09 00:00:00+00:00,sell,1997.5393682804056,1311816.2246871525
262,2023-11-10 00:00:00+00:00,buy,2099.617909850218,767446.7630797488
263,2023-11-10 00:00:00+00:00,sell,2099.1189322037126,752861.4868096975
264,2023-11-11 00:00:00+00:00,sell,2059.123710185224,478913.8972941368
265,2023-11-11 00:00:00+00:00,buy,2059.611625060536,472640.74099612085
266,2023-11-12 00:00:00+00:00,buy,2048.726772227381,379794.45010330435
267,2023-11-12 00:00:00+00:00,sell,2047.6065976551542,332823.0602958888
268,2023-11-13 00:00:00+00:00,buy,2067.947884470486,706071.9063105355
269,2023-11-13 00:00:00+00:00,sell,2067.595680295322,712626.1339180619
270,2023-11-14 00:00:00+00:00,buy,2018.7467403914272,641816.525981448
271,2023-11-14 00:00:00+00:00,sell,2019.487736059371,682948.9425795351
272,2023-11-15 00:00:00+00:00,sell,2011.6570988035523,650727.8397594019
273,2023-11-15 00:00:00+00:00,buy,2011.764521089587,655309.8209677399
274,2023-11-16 00:00:00+00:00,buy,2017.5693100842393,761541.3407338925
275,2023-11-16 00:00:00+00:00,sell,2017.723983879915,792408.1241153926
276,2023-11-17 00:00:00+00:00,sell,1952.515925556641,636105.9846099135
277,2023-11-17 00:00:00+00:00,buy,1952.8238106186575,603926.936301524
278,2023-11-18 00:00:00+00:00,sell,1947.5568312086832,412313.9761404421
279,2023-11-18 00:00:00+00:00,buy,1948.6623066259726,368912.7646811163
280,2023-11-19 00:00:00+00:00,buy,1970.6894020854731,369799.3535860543
281,2023-11-19 00:00:00+00:00,sell,1969.3898944338903,365864.3142699407
282,2023-11-20 00:00:00+00:00,sell,2026.7039777791622,723630.5206194312
283,2023-11-20 00:00:00+00:00,buy,2027.1583809776848,711829.2801189874
284,2023-11-21 00:00:00+00:00,sell,1987.76048012463,839072.5112675675
285,2023-11-21 00:00:00+00:00,buy,1988.1337008992805,780869.805957726
286,2023-11-22 00:00:00+00:00,sell,2028.5913932387448,772634.9885323077
287,2023-11-22 00:00:00+00:00,buy,2028.0498725076486,777265.7338719004
288,2023-11-23 00:00:00+00:00,sell,2061.4434893027474,453586.2406318277
289,2023-11-23 00:00:00+00:00,buy,2061.7108106496767,450945.02813771396
290,2023-11-24 00:00:00+00:00,sell,2095.9018770539014,691885.2698522055
291,2023-11-24 00:00:00+00:00,buy,2095.762317663654,684945.8481457102
292,2023-11-25 00:00:00+00:00,buy,2080.8882224167346,212061.98234605044
293,2023-11-25 00:00:00+00:00,sell,2080.715140056052,212805.7247535559
294,2023-11-26 00:00:00+00:00,sell,2069.7087850431,409082.5421941398
295,2023-11-26 00:00:00+00:00,buy,2069.8824491666664,391276.3681540995
296,2023-11-27 00:00:00+00:00,buy,2025.453405642025,560639.0387071412
297,2023-11-27 00:00:00+00:00,sell,2025.7628605904606,589181.4532786368
298,2023-11-28 00:00:00+00:00,sell,2038.827326539605,500923.31867086363
299,2023-11-28 00:00:00+00:00,buy,2039.0067704084906,508079.00411374425
300,2023-11-29 00:00:00+00:00,sell,2044.7388062001946,388809.7406464685
301,2023-11-29 00:00:00+00:00,buy,2044.5253949283651,389520.57788090437
302,2023-11-30 00:00:00+00:00,buy,2036.8482683869458,356866.8470404357
303,2023-11-30 00:00:00+00:00,sell,2036.9619157949826,364978.0848802754
304,2023-12-01 00:00:00+00:00,buy,2089.6282107380216,647971.9625664725
305,2023-12-01 00:00:00+00:00,sell,2089.640636507497,625965.9043110384
306,2023-12-02 00:00:00+00:00,sell,2132.1926887734526,448732.0886046693
307,2023-12-02 00:00:00+00:00,buy,2132.106470517257,475997.4735523537
308,2023-12-03 00:00:00+00:00,sell,2171.2265815220353,396429.5462857216
309,2023-12-03 00:00:00+00:00,buy,2172.2753918674516,398981.4157728506
310,2023-12-04 00:00:00+00:00,buy,2233.212940740281,814285.4847439992
311,2023-12-04 00:00:00+00:00,sell,2233.139600006526,819637.4658973233
312,2023-12-05 00:00:00+00:00,sell,2246.168645998642,819058.2325587102
313,2023-12-05 00:00:00+00:00,buy,2247.071467037441,819801.6705254473
314,2023-12-06 00:00:00+00:00,sell,2267.879471516711,679391.6812324483
315,2023-12-06 00:00:00+00:00,buy,2268.4476431728817,652052.3640904698
316,2023-12-07 00:00:00+00:00,sell,2302.366582561411,751825.5573685465
317,2023-12-07 00:00:00+00:00,buy,2302.946603584055,800400.2540162817
318,2023-12-08 00:00:00+00:00,buy,2361.351080826598,616103.6775732819
319,2023-12-08 00:00:00+00:00,sell,2361.2993825562444,616320.6242535873
320,2023-12-09 00:00:00+00:00,buy,2361.6802365181725,446924.94628894073
321,2023-12-09 00:00:00+00:00,sell,2360.823079497973,437197.7386357507
322,2023-12-10 00:00:00+00:00,sell,2348.995291087944,291872.19084825116
323,2023-12-10 00:00:00+00:00,buy,2349.6087226773175,290056.77280595066
324,2023-12-11 00:00:00+00:00,buy,2225.6594587558034,964947.4943279773
325,2023-12-11 00:00:00+00:00,sell,2227.00669054918,1005910.1866439932
326,2023-12-12 00:00:00+00:00,sell,2208.6428406985874,605266.8817223714
327,2023-12-12 00:00:00+00:00,buy,2208.948952159306,588771.684739507
328,2023-12-13 00:00:00+00:00,sell,2202.9153772988984,650469.4407357979
329,2023-12-13 00:00:00+00:00,buy,2203.929295265761,646529.4701203677
330,2023-12-14 00:00:00+00:00,buy,2282.226346938346,644004.1745027674
331,2023-12-14 00:00:00+00:00,sell,2281.890169003644,652797.975128362
332,2023-12-15 00:00:00+00:00,buy,2259.8717166120746,498440.92979349045
333,2023-12-15 00:00:00+00:00,sell,2260.0272912847513,527029.4653583636
334,2023-12-16 00:00:00+00:00,buy,2242.3584866009496,286990.017668013
335,2023-12-16 00:00:00+00:00,sell,2241.665320788173,283455.1868049423
336,2023-12-17 00:00:00+00:00,buy,2219.083994352574,317094.93915898167
337,2023-12-17 00:00:00+00:00,sell,2218.5512909550976,338891.4968687325
338,2023-12-18 00:00:00+00:00,sell,2167.485657901241,525091.2032571516
339,2023-12-18 00:00:00+00:00,buy,2168.1854945887117,525234.3061218703
340,2023-12-19 00:00:00+00:00,buy,2206.295682333894,566817.3694123189
341,2023-12-19 00:00:00+00:00,sell,2205.11199383863,564608.7236052436
342,2023-12-20 00:00:00+00:00,buy,2213.646061696009,673574.8578878248
343,2023-12-20 00:00:00+00:00,sell,2213.6165628172284,651536.6522656523
344,2023-12-21 00:00:00+00:00,buy,2229.859975557113,688161.3467024103
345,2023-12-21 00:00:00+00:00,sell,2229.392826776282,666898.0605735885
346,2023-12-22 00:00:00+00:00,buy,2296.5336407416125,897574.9404125859
347,2023-12-22 00:00:00+00:00,sell,2296.704982386294,863838.8598318072
348,2023-12-23 00:00:00+00:00,buy,2293.123687866163,345015.6939486281
349,2023-12-23 00:00:00+00:00,sell,2292.97637892981,356089.0884210941
350,2023-12-24 00:00:00+00:00,buy,2290.5855848963897,389657.0712556718
351,2023-12-24 00:00:00+00:00,sell,2290.2528858746873,400338.3275786141
352,2023-12-25 00:00:00+00:00,sell,2277.945982555881,360951.92455013684
353,2023-12-25 00:00:00+00:00,buy,2278.0761355545546,354728.85669707553
354,2023-12-26 00:00:00+00:00,buy,2230.733207087519,564248.184629459
355,2023-12-26 00:00:00+00:00,sell,2231.13573060471,564572.1296522683
356,2023-12-27 00:00:00+00:00,buy,2312.9469949175586,789218.8248672548
357,2023-12-27 00:00:00+00:00,sell,2312.542386661499,772473.9178775017
358,2023-12-28 00:00:00+00:00,buy,2385.4263620878046,881998.0901267277
359,2023-12-28 00:00:00+00:00,sell,2384.8659894605435,897487.9624649484
360,2023-12-29 00:00:00+00:00,sell,2330.0001482614716,703638.0682338307
361,2023-12-29 00:00:00+00:00,buy,2331.0591561101346,712745.0345619567
362,2023-12-30 00:00:00+00:00,sell,2296.5323572114053,337968.6180655296
363,2023-12-30 00:00:00+00:00,buy,2296.848984424734,339011.49198277487
364,2023-12-31 00:00:00+00:00,buy,2295.63259462525,339931.75822147453
365,2023-12-31 00:00:00+00:00,sell,2295.737623420672,346361.02351052524
366,2024-01-01 00:00:00+00:00,buy,2309.3911530366777,310530.64656742965
367,2024-01-01 00:00:00+00:00,sell,2308.7508503405147,301527.0653610756
368,2024-01-02 00:00:00+00:00,sell,2380.6844284611293,668806.6999772561
369,2024-01-02 00:00:00+00:00,buy,2380.6368665636146,669619.4404553759
370,2024-01-03 00:00:00+00:00,sell,2251.456489070393,1092589.8273754884
371,2024-01-03 00:00:00+00:00,buy,2252.8432101181124,1111200.2518111048
372,2024-01-04 00:00:00+00:00,buy,2250.119493294231,618513.3469097645
373,2024-01-04 00:00:00+00:00,sell,2249.9764037184314,590032.3094531622
374,2024-01-05 00:00:00+00:00,buy,2244.0757752724885,606014.7401475785
375,2024-01-05 00:00:00+00:00,sell,2243.6550520039036,573361.9435927258
376,2024-01-06 00:00:00+00:00,buy,2241.544706008286,273211.54856737435
377,2024-01-06 00:00:00+00:00,sell,2241.5345982924678,275758.5953966825
378,2024-01-07 00:00:00+00:00,sell,2238.123396723322,304253.7561954603
379,2024-01-07 00:00:00+00:00,buy,2238.586527756059,295045.3406933703
380,2024-01-08 00:00:00+00:00,buy,2262.7573238166406,713470.4376246195
381,2024-01-08 00:00:00+00:00,sell,2262.1872642478893,699019.217353398
382,2024-01-09 00:00:00+00:00,buy,2296.334892210136,781189.0932037991
383,2024-01-09 00:00:00+00:00,sell,2296.3198028085435,797798.7398734146
384,2024-01-10 00:00:00+00:00,buy,2442.6166539893006,1442375.9621839477
385,2024-01-10 00:00:00+00:00,sell,2441.8796281112323,1373588.28381414
386,2024-01-11 00:00:00+00:00,sell,2615.6282677572644,1035610.8685257708
387,2024-01-11 00:00:00+00:00,buy,2616.40548553087,1056608.8375192937
388,2024-01-12 00:00:00+00:00,buy,2612.9196895074965,1201569.50414814
389,2024-01-12 00:00:00+00:00,sell,2610.527799364333,1219709.6724107873
390,2024-01-13 00:00:00+00:00,sell,2548.242329401653,592436.029101351
391,2024-01-13 00:00:00+00:00,buy,2548.902431254972,593538.0753246454
392,2024-01-14 00:00:00+00:00,sell,2530.613964740584,460040.73703478655
393,2024-01-14 00:00:00+00:00,buy,2530.805151604945,417427.3714370975
394,2024-01-15 00:00:00+00:00,buy,2517.674450665113,393725.37649658095
395,2024-01-15 00:00:00+00:00,sell,2517.0442685380604,410107.97226493456
396,2024-01-16 00:00:00+00:00,buy,2552.2642945444154,495628.0952676003
397,2024-01-16 00:00:00+00:00,sell,2550.907633368104,470513.80920144543
398,2024-01-17 00:00:00+00:00,sell,2548.141148163624,458954.4262010032
399,2024-01-17 00:00:00+00:00,buy,2547.9130590433797,452004.4702411445
400,2024-01-18 00:00:00+00:00,sell,2494.979120801677,558223.9284618094
401,2024-01-18 00:00:00+00:00,buy,2495.662184017696,528847.8896772729
402,2024-01-19 00:00:00+00:00,buy,2468.0892594562133,530013.0220709147
403,2024-01-19 00:00:00+00:00,sell,2467.512968604938,530486.738508089
404,2024-01-20 00:00:00+00:00,sell,2471.954166345982,180221.48150837523
405,2024-01-20 00:00:00+00:00,buy,2471.7838978572495,171095.07261277354
406,2024-01-21 00:00:00+00:00,sell,2471.383677663047,147030.27660066343
407,2024-01-21 00:00:00+00:00,buy,2471.4930730403194,137857.75645688907
408,2024-01-22 00:00:00+00:00,sell,2377.7359442832985,769597.5204751662
409,2024-01-22 00:00:00+00:00,buy,2378.299435680474,697753.1793106938
410,2024-01-23 00:00:00+00:00,sell,2235.91690529713,934219.5547738958
411,2024-01-23 00:00:00+00:00,buy,2236.0025015085484,879559.8267020292
412,2024-01-24 00:00:00+00:00,buy,2229.5136622692285,462265.98079492286
413,2024-01-24 00:00:00+00:00,sell,2229.3197145407707,470298.59366819006
414,2024-01-25 00:00:00+00:00,sell,2212.3347453134925,417034.8579810118
415,2024-01-25 00:00:00+00:00,buy,2212.3481396243956,428982.5800350585
416,2024-01-26 00:00:00+00:00,sell,2245.0000240801337,437117.57957911934
417,2024-01-26 00:00:00+00:00,buy,2244.563857000411,451071.513516947
418,2024-01-27 00:00:00+00:00,buy,2267.9049183398274,163551.58380204916
419,2024-01-27 00:00:00+00:00,sell,2267.8361567195707,161446.29338206383
420,2024-01-28 00:00:00+00:00,buy,2275.5731519389296,351037.9196609246
421,2024-01-28 00:00:00+00:00,sell,2275.0067301802046,347490.7789866922
422,2024-01-29 00:00:00+00:00,buy,2278.9598472055563,410327.37914137106
423,2024-01-29 00:00:00+00:00,sell,2279.2609298148423,375079.98402894195
424,2024-01-30 00:00:00+00:00,buy,2337.8001338838694,466027.86332942685
425,2024-01-30 00:00:00+00:00,sell,2336.938136640799,479435.5296105078
426,2024-01-31 00:00:00+00:00,buy,2316.837763360347,541124.9367555897
427,2024-01-31 00:00:00+00:00,sell,2316.206733324232,559514.3410645319
428,2024-02-01 00:00:00+00:00,buy,2280.1972237655186,443629.29315204016
429,2024-02-01 00:00:00+00:00,sell,2279.8152726553103,425588.19887334714
430,2024-02-02 00:00:00+00:00,buy,2305.103186592892,334299.39609713206
431,2024-02-02 00:00:00+00:00,sell,2304.542430207809,325548.63254164846
432,2024-02-03 00:00:00+00:00,sell,2309.2917405028043,175892.73746296577
433,2024-02-03 00:00:00+00:00,buy,2309.5865149239344,179647.20784978336
434,2024-02-04 00:00:00+00:00,buy,2295.1930017321606,239175.78953967695
435,2024-02-04 00:00:00+00:00,sell,2294.864694906814,235014.35537815298
436,2024-02-05 00:00:00+00:00,buy,2304.3873693686273,342567.37238109816
437,2024-02-05 00:00:00+00:00,sell,2304.574029297386,337838.35491930315
438,2024-02-06 00:00:00+00:00,sell,2342.9866462694736,453604.50411426165
439,2024-02-06 00:00:00+00:00,buy,2342.579356060231,482940.347616463
440,2024-02-07 00:00:00+00:00,sell,2393.321546280052,461374.1769507576
441,2024-02-07 00:00:00+00:00,buy,2393.780325402581,453807.89278248587
442,2024-02-08 00:00:00+00:00,buy,2431.2922327923093,446215.3748052839
443,2024-02-08 00:00:00+00:00,sell,2431.3043233816684,441652.89211028826
444,2024-02-09 00:00:00+00:00,buy,2482.8546047680306,714365.7717898182
445,2024-02-09 00:00:00+00:00,sell,2483.263157460551,637073.0308312632
446,2024-02-10 00:00:00+00:00,sell,2495.8801683286747,254594.2604385261
447,2024-02-10 00:00:00+00:00,buy,2496.138453541628,247749.1397020183
448,2024-02-11 00:00:00+00:00,sell,2515.9315896289418,289716.2270102645
449,2024-02-11 00:00:00+00:00,buy,2516.172397302688,285813.221401061
450,2024-02-12 00:00:00+00:00,buy,2567.803285240362,641165.4264747489
451,2024-02-12 00:00:00+00:00,sell,2566.4210365107897,603013.5438316595
452,2024-02-13 00:00:00+00:00,sell,2643.0332055181184,699532.0041317177
453,2024-02-13 00:00:00+00:00,buy,2643.522189216173,707704.8658774028
454,2024-02-14 00:00:00+00:00,buy,2726.9701475842985,635011.3844706758
455,2024-02-14 00:00:00+00:00,sell,2726.156734451713,596253.6891346277
456,2024-02-15 00:00:00+00:00,sell,2810.2745091602874,696994.0297932754
457,2024-02-15 00:00:00+00:00,buy,2810.67806825031,743156.0178270988
458,2024-02-16 00:00:00+00:00,buy,2809.473659723489,572913.9880936967
459,2024-02-16 00:00:00+00:00,sell,2809.4851083551284,565770.5310940269
460,2024-02-17 00:00:00+00:00,buy,2770.0045363670915,363585.5343675633
461,2024-02-17 00:00:00+00:00,sell,2769.7413088349217,351945.34847288753
462,2024-02-18 00:00:00+00:00,sell,2821.2172016930635,417107.05035017995
463,2024-02-18 00:00:00+00:00,buy,2823.177250027049,462995.34079707967
464,2024-02-19 00:00:00+00:00,sell,2917.744203858301,636507.8029117461
465,2024-02-19 00:00:00+00:00,buy,2917.808038605334,656459.2072267081
466,2024-02-20 00:00:00+00:00,buy,2944.7197670867845,918448.8454278966
467,2024-02-20 00:00:00+00:00,sell,2942.9616179886134,861314.7750032069
468,2024-02-21 00:00:00+00:00,sell,2930.0146295159157,886410.6949543752
469,2024-02-21 00:00:00+00:00,buy,2930.62821179355,892482.2458506715
470,2024-02-22 00:00:00+00:00,buy,2974.2944494552526,821235.2750935454
471,2024-02-22 00:00:00+00:00,sell,2973.69595449711,789301.6314185698
472,2024-02-23 00:00:00+00:00,sell,2941.6090456831494,544731.067866964
473,2024-02-23 00:00:00+00:00,buy,2941.648614288999,533188.8835726224
474,2024-02-24 00:00:00+00:00,sell,2961.1121287277065,281197.32238779345
475,2024-02-24 00:00:00+00:00,buy,2962.406347620252,310099.11723408004
476,2024-02-25 00:00:00+00:00,buy,3052.405408573659,535588.3441047426
477,2024-02-25 00:00:00+00:00,sell,3052.865874774505,500407.6630135346
478,2024-02-26 00:00:00+00:00,buy,3119.1937017250557,693004.9027189183
479,2024-02-26 00:00:00+00:00,sell,3116.165676993453,690849.6937194207
480,2024-02-27 00:00:00+00:00,buy,3238.55147306291,809934.3080099964
481,2024-02-27 00:00:00+00:00,sell,3237.9165813382315,802660.8815216793
482,2024-02-28 00:00:00+00:00,sell,3327.8899303604526,1140578.4810516478
483,2024-02-28 00:00:00+00:00,buy,3329.065977273605,1156451.7952369363
484,2024-02-29 00:00:00+00:00,sell,3429.345923123646,982300.7889116936
485,2024-02-29 00:00:00+00:00,buy,3432.7609251568306,999780.0098473437
486,2024-03-01 00:00:00+00:00,sell,3404.3675444313158,552651.3638734827
487,2024-03-01 00:00:00+00:00,buy,3406.3567991973914,555395.7611510016
488,2024-03-02 00:00:00+00:00,sell,3422.767378951914,375286.84042540274
489,2024-03-02 00:00:00+00:00,buy,3422.4064364909204,366859.98624695657
490,2024-03-03 00:00:00+00:00,buy,3433.5228764699987,442696.05388628313
491,2024-03-03 00:00:00+00:00,sell,3431.4036910591544,424448.0475322669
492,2024-03-04 00:00:00+00:00,buy,3534.0174814973334,890298.8395482649
493,2024-03-04 00:00:00+00:00,sell,3532.243615805397,882021.7876706906
494,2024-03-05 00:00:00+00:00,sell,3621.9923394291986,1492034.4370830269
495,2024-03-05 00:00:00+00:00,buy,3625.0178188313994,1518640.9462785914
496,2024-03-06 00:00:00+00:00,sell,3766.908540090785,1088822.887831287
497,2024-03-06 00:00:00+00:00,buy,3767.6651388350847,1087260.4512759626
498,2024-03-07 00:00:00+00:00,sell,3823.2189517349957,620366.2145996201
499,2024-03-07 00:00:00+00:00,buy,3824.919472362544,635312.6989055313
500,2024-03-08 00:00:00+00:00,sell,3922.8151358054056,690185.9498539644
501,2024-03-08 00:00:00+00:00,buy,3922.4793027795604,709727.6797739654
502,2024-03-09 00:00:00+00:00,sell,3910.0042613410756,273606.20520275284
503,2024-03-09 00:00:00+00:00,buy,3910.0804833972707,276664.39997493324
504,2024-03-10 00:00:00+00:00,sell,3908.1606479789257,401093.22270722693
505,2024-03-10 00:00:00+00:00,buy,3908.7157334346475,388326.78259397094
506,2024-03-11 00:00:00+00:00,buy,3979.7503836497226,791877.9535914162
507,2024-03-11 00:00:00+00:00,sell,3982.2815372326754,806618.9137560301
508,2024-03-12 00:00:00+00:00,sell,3986.7650349089645,791155.2325410398
509,2024-03-12 00:00:00+00:00,buy,3985.2700541409254,791801.2030729908
510,2024-03-13 00:00:00+00:00,buy,4009.0003484501367,577535.006778566
511,2024-03-13 00:00:00+00:00,sell,4008.6395051860522,543742.6123022392
512,2024-03-14 00:00:00+00:00,buy,3888.705198148624,761764.9560615479
513,2024-03-14 00:00:00+00:00,sell,3888.1103583486138,761654.0537874161
514,2024-03-15 00:00:00+00:00,buy,3708.9073381437347,1096238.2560152526
515,2024-03-15 00:00:00+00:00,sell,3708.149901367888,1107368.4631228212
516,2024-03-16 00:00:00+00:00,buy,3650.246828576831,633202.4174082482
517,2024-03-16 00:00:00+00:00,sell,3646.952922286532,652242.4390578639
518,2024-03-17 00:00:00+00:00,buy,3560.5854660284044,653610.8741247097
519,2024-03-17 00:00:00+00:00,sell,3560.253798360545,654665.3726566778
520,2024-03-18 00:00:00+00:00,sell,3556.978939454573,619812.6939567437
521,2024-03-18 00:00:00+00:00,buy,3557.2342886505267,596703.2960856191
